2.8201,8.0764,6.4786
6.104,4.3242,7.6675
-0.81442,-0.84317,-0.047382
-0.6463,-0.37149,-0.18278
-1.1705,0.026219,-0.31049
2.0059,8.7891,6.2235
2.2346,-6.7409,-8.9873
-0.76215,-0.67231,0.26234
7.1552,7.465,4.4304
11.072,4.1476,2.5003
-0.6476,-0.58297,0.037932
-0.71564,-0.72201,-0.42449
-0.80297,-0.91953,-0.19377
-1.0591,-0.35749,-0.59214
-0.84818,-0.75988,0.23125
-0.75129,-0.69069,0.017528
3.3958,9.077,-4.5114
-8.3514,-1.2237,-8.636
-0.64036,-0.75707,0.20573
-0.68693,-0.31827,-0.37418
8.2218,3.2392,6.9271
10.225,1.4493,4.7079
7.0831,6.7225,4.0021
-0.66804,-0.60419,-0.20204
-1.1171,-0.60598,0.043841
-0.61248,-0.16342,-0.27074
-1.1728,-0.39366,-0.45813
-8.4042,-7.3553,-5.3935
-0.49144,-0.61397,-0.15248
-0.68546,-0.45049,0.12074
-0.85442,-0.27119,-0.25106
-0.734,-0.4381,0.11259
-1.1561,-0.6299,0.33932
-0.9335,-0.32217,0.042244
-0.46185,-0.72446,0.072762
-7.4809,-10.691,-4.9372
-9.9704,-6.4063,-3.3143
-1.0541,-0.26312,0.073022
-0.72331,-0.081605,-0.43316
-0.64078,-0.52962,-0.30785
-1.1161,-0.12325,-0.14553
-0.66991,-0.35357,-0.057234
-0.77998,-0.48807,0.13414
10.461,-0.67663,-1.1379
-0.54471,-0.69402,-0.10556
-0.087542,-0.13144,-0.0475
-0.60658,-0.71107,0.10939
8.6256,5.4776,1.6198
-1.2448,-0.18283,-0.0076756
-1.0691,-0.13415,-0.04746
-0.77698,-0.47581,-0.14053
-0.90319,-0.23855,0.09459
-0.69548,-0.52626,0.019748
7.7143,7.7623,2.5462
11.143,3.3018,3.313
-0.99627,-0.59847,0.19183
-0.67658,-0.50403,-0.10618
-0.93845,-0.34477,-0.29658
-0.75713,-0.39089,0.092906
-0.86893,-0.25128,-0.14174
1.1113,1.1865,11.027
-3.2667,-9.1846,-6.9348
-0.92657,-0.4303,0.14139
-0.65948,-0.49532,-0.0030151
3.8555,-9.0552,6.2317
4.6363,6.5414,6.9472
-1.0817,0.23936,-0.024948
-3.6901,-7.5095,-8.5062
6.4947,-1.4527,8.6495
10.52,0.39804,4.4823
-0.54735,-0.19878,0.050054
-2.1902,-7.2397,-9.9473
-0.63241,-0.6613,0.0070523
-0.58984,-0.38537,-0.52168
-0.79811,-0.79825,-0.27329
-0.75473,-0.63851,0.10068
-1.6472,-0.35055,-1.0274
-1.016,-0.6328,0.20972
-8.1873,-11.246,-1.6905
5.3773,9.127,-0.76612
7.8169,3.4622,6.2864
-4.7078,5.6024,-8.9242
-0.90249,-0.42723,-0.038044
-1.1202,-0.38874,0.011506
-0.69624,-0.7992,0.0095955
8.4727,2.5771,5.6786
7.0445,7.4954,4.5165
-0.83878,-0.24096,-0.13498
-0.91618,-0.35293,-0.22294
7.8929,8.4528,3.5349
4.3121,4.7853,9.4569
-0.80391,-0.39138,0.18438
-0.76006,-0.89447,0.056966
-0.93709,-0.48424,-0.33354
-0.73314,-0.76194,-0.10452
-1.0015,-0.59001,0.059911
-0.59283,-0.41413,-0.42761
-0.77865,-0.2696,-0.3843
-0.99789,-0.73718,0.25184
-0.71186,-0.15437,-0.26067
-0.52036,-0.46554,-0.14155
2.1094,9.721,3.9546
-0.9609,-0.65471,0.22147
-1.0066,-0.68751,0.21409
-6.634,-10.977,-5.4472
-0.61432,-0.60007,-0.36444
-1.2005,-0.19427,0.0087735
-1.1238,-0.40696,-0.2356
-0.50508,-0.68113,-0.52118
-0.47394,-0.75843,-0.13084
-0.80222,-0.80525,0.04715
-0.75324,-0.5768,-0.52605
-1.5722,-0.31775,0.23342
-2.8644,-7.19,-9.0508
3.1952,10.179,0.71588
-5.557,-9.8553,-7.7697
-3.0496,-6.1045,-11.733
-0.71685,-0.4309,-0.032863
-0.56405,-0.30681,-0.14268
-0.60909,-0.56355,-0.19568
-4.9526,9.993,2.332
5.3685,-7.5167,-7.5798
-1.2785,10.651,6.3986
-1.0364,-0.32762,0.55309
-0.57706,-0.21192,-0.4931
-1.0537,-0.54601,0.29698
-1.2298,-0.74349,-0.038377
-1.149,-7.6175,-8.8639
-1.3202,-0.38748,-0.2395
-0.92644,-0.51018,-0.3663
-0.87849,-0.475,0.19785
-0.77996,-0.27623,-0.37158
-0.84331,-0.60219,0.20985
-6.0981,-4.9033,-9.098
-1.1845,-0.69241,-0.1512
-0.98888,-0.45705,0.12974
-0.70777,-0.34935,-0.22245
4.8833,6.5925,6.816
-0.88068,-0.13228,-0.13824
-0.80648,-0.84844,0.16097
-1.0107,-0.80233,0.35881
-1.0839,-0.50704,0.19811
-1.1514,-0.56712,0.30268
-1.2042,-0.33662,0.19078
-0.84567,-0.1159,-0.029564
-1.1537,-0.40763,-0.51496
-2.1801,-11.176,-3.5337
-5.2068,-2.5071,-10.995
-0.7112,-0.75806,0.16484
-0.67296,-0.18496,-0.59901
-2.2929,-2.5985,0.0014212
-4.234,-8.0984,-10.117
-5.9593,-7.8773,-7.3772
-0.82066,-0.23434,-0.094009
3.2892,-1.7775,-12.558
-0.55251,-0.60992,0.00048412
-1.2063,-0.22115,-0.13196
-0.5117,-0.6159,-0.015718
-0.16644,-9.8097,-6.5831
-0.81482,-0.20937,-0.52341
-0.9775,-0.42022,-0.35625
9.2677,2.1891,4.2493
-0.9508,-0.14512,0.3579
4.8648,-2.9232,9.4145
-0.52002,-0.14263,-0.33701
-1.0017,-0.45688,-0.031817
-6.9987,4.3369,-8.2989
-10.243,-6.8531,0.29323
-7.0826,-6.7852,-8.1942
-0.65969,-0.3909,-0.7938
-1.1758,-0.34396,-0.11012
-0.64208,-0.38007,-0.73365
-0.61486,-0.58716,-0.12866
-0.81406,-0.70808,-0.28589
-7.5566,-2.9765,-9.0523
-8.4833,-7.2113,-5.1066
